model, model_parameter, features, r_2, database_size, coeffs, features_ranking
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['SSIM'],-0.0396120149113,(688| 129),[2.64979409],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['MS_SSIM'],-0.0545384571466,(688| 129),[2.48423836],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'],-0.0108338376702,(688| 129),[0.62184406],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockloss'],0.0975068537145,(688| 129),[-0.05069357],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blur'],-0.00533727255061,(688| 129),[-0.02687218],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['exposure'],-0.0289062093785,(688| 129),[0.00274622],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['contrast'],-0.00743439092967,(688| 129),[0.00182221],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['brightness'],-0.00726833075952,(688| 129),[0.01931059],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.436899539663,(688| 129),[ 5.12999168e-02  3.68138525e-02 -2.68947133e-01 -6.12693088e+00  7.58012758e-02  3.11257185e-03 -2.05133501e+01 -7.84781140e-03 -5.06592505e-02  4.30406513e-03  2.01706272e+01  8.04657994e-03 -2.29487110e-03 -4.93974969e-01 -5.54821960e-03  8.52581045e-01 -1.24463832e+00  9.35616544e-01  5.26125724e-01 -1.06968499e+00 -4.34765217e-01],[11 13  1  5  6 18  1 14 12 16  1 15 19 10 17  7  3  9  8  4  2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.333966262261,(688| 129),[ 5.27157556e-02  3.67691445e-02  5.92489884e-02 -6.80156008e+00  6.67710866e-02  2.89108744e-03 -2.50663841e+01 -8.71776164e-03 -6.22364382e-02  4.81011150e-03  2.29708305e+01  8.03200034e-03 -2.33873516e-03 -5.01565777e-01 -3.68548627e-03  6.50093591e-01 -1.01471731e+00  9.39019276e-01  2.57977238e-01 -8.32372796e-01],[10 11  1  1  4 17  2 13  9 15  1 14 18  5 16  7  6  3 12  8]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.0124731402799,(688| 129),[ 8.12232115e-01  9.24518254e-04 -1.27186509e+01 -5.82689451e-02 -4.09293250e-02  4.50012460e-03  9.73602330e+01  1.20725497e-03 -1.34177747e-02 -1.26200963e-01  8.66257821e-04  2.28311249e-01 -4.03543407e-02  5.04137244e-01 -6.64808965e-01 -2.72851875e-02],[ 1 13  1  7  6 10  1 11  9  8 14  4  5  3  2 12]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.0335515620294,(688| 129),[ 8.11558750e-01  1.16055171e-03 -8.84200467e+00 -5.81958537e-02 -2.92793422e-02  3.91146590e-03  9.57359564e+01  1.21339273e-03 -1.34653325e-02 -1.38634172e-01 -1.15940549e-03  3.79194177e-01 -2.22422102e-01  4.81738041e-01 -4.22734420e-01 -2.15775696e-01 -3.33932809e-01],[ 1 14  1  8  7 12  1 13 11 10 15  3  5  4  6  9  2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],-0.000239339456285,(688| 129),[ 7.87031367e-01  1.07517991e-03 -1.29893270e+01 -5.81613345e-02 -3.46410580e-02  3.95729502e-03  9.75422398e+01  1.18942010e-03 -1.34742560e-02 -1.35357166e-01  3.30898840e-01 -1.53370414e-01  4.58477870e-01 -4.94413364e-01 -1.41592931e-01 -2.22567497e-01],[ 1 14  1  8  7 12  1 13 11 10  3  5  4  6  9  2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'],0.493297620002,(688| 129),[ 0.0510003   0.02858639 -0.70840612 -4.66238023],[1 2 1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'],0.515424308748,(688| 129),[ 0.04859056  0.0283677  -1.70632656 -2.47924394  0.00460594],[1 2 1 1 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'],0.591235559298,(688| 129),[ 5.10353744e-02  4.04055554e-02 -8.60301354e-01 -8.04037648e+00 -2.28272560e-03  7.86030490e-01],[2 3 1 1 4 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.684436913925,(688| 129),[ 0.04319975  0.04002732 -0.29021671 -6.2875466  -0.01043254 -1.1003061  0.90391586 -1.25162403  0.79179233  0.81855486 -1.26263902],[7 8 1 3 9 1 5 1 6 4 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'],0.49339200803,(688| 129),[ 0.05529276  0.02799382  2.94520563 -9.08276669  0.4565296 ],[2 3 1 1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'exposure'],0.508861668718,(688| 129),[ 5.56161341e-02  2.78665105e-02  2.82614127e+00 -8.92829031e+00  4.63900684e-01  1.59606334e-03],[2 3 1 1 1 4]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blur'| 'blockloss'],0.469922527118,(688| 129),[ 5.47284387e-02  2.47975522e-02  2.83188196e+00 -8.37583405e+00 -4.12497932e-03 -2.81009527e-02],[1 3 1 1 4 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'one_res'],0.588423567205,(688| 129),[ 0.05158753  0.03875282  0.09325286 -8.36313886  0.1718338   0.69734304],[2 4 1 1 1 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'exposure'| 'one_res'],0.619711991003,(688| 129),[ 0.05267917  0.0394835  -0.83478056 -7.53100027  0.17173191  0.00766997  0.78435672],[2 4 1 1 1 5 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blur'| 'blockloss'| 'one_res'],0.541925941554,(688| 129),[  0.05436189   0.03587288   2.93028411 -11.44385815  -0.01304853  -0.0250548    0.76934224],[2 3 1 1 5 4 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'blockiness'| 'blockloss'| 'blur'| 'one_res'],0.53787711586,(688| 129),[  0.05351153   0.03660871   2.76340718 -11.53054227  -0.55992297   0.11862771  -0.01904117  -0.0526627    0.96215646],[2 6 1 1 4 1 7 5 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'blockiness'| 'blockloss'| 'blur'],0.504326981921,(688| 129),[ 0.05567705  0.02689593  3.22602603 -9.2809904   0.54437406  0.20223425 -0.0313186   0.03801896],[2 6 1 1 3 1 4 5]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'],0.437030886743,(638| 179),[0.03140253 0.01605919],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'SSIM'],0.273724166996,(638| 179),[ 0.09746732 -2.90066199],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['Aggregate_vmaf'| 'SSIM'],0.571391230214,(638| 179),[ 0.03825447 -3.71391958],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['Aggregate_vmaf'],0.477071102303,(638| 179),[0.02488946],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'],0.28459638859,(638| 179),[0.0685618],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['SSIM'],0.0628283328367,(638| 179),[1.98964792],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['MS_SSIM'],0.0186611157588,(638| 179),[1.81958511],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'],-0.0812632849956,(638| 179),[0.7355039],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockloss'],-0.0401977463976,(638| 179),[-0.05410218],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blur'],-0.0934275404684,(638| 179),[-0.03401531],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['exposure'],-0.0736131744702,(638| 179),[-0.00275538],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['contrast'],-0.0668460988798,(638| 179),[-0.00168743],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['brightness'],-0.0726994204596,(638| 179),[0.08953362],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.267296654196,(638| 179),[ 5.64372273e-02  3.30553129e-02  1.97665007e+00 -7.29328992e+00  1.32775266e-02  1.08324725e-03 -3.22957162e+01  1.46246386e-03 -9.54370256e-02  1.01693956e-02  2.22797619e+01  5.37423265e-03  4.42170352e-03  5.03720759e-01 -2.33445968e-03  8.78459072e-01 -8.61296948e-01  1.16116596e+00 -4.87900953e-01 -6.90427132e-01 -2.21921508e-01],[12 13  1  5  6 19  1 18 11 14  1 15 16 10 17  7  4  9  8  3  2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.211305952385,(638| 179),[ 5.71649931e-02  3.30773411e-02  2.15930565e+00 -7.66775976e+00  6.75110703e-03  9.90241555e-04 -3.47789754e+01  1.35744547e-03 -1.02109426e-01  1.03919885e-02  2.39042264e+01  5.39673103e-03  4.40119311e-03  4.95670283e-01 -1.46312862e-03  7.77513268e-01 -7.48549226e-01  1.16547204e+00 -6.22886420e-01 -5.71549664e-01],[10 12  1  2  3 18  1 17  9 13  1 14 15  6 16  7  8  4  5 11]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],-0.028261938489,(638| 179),[ 1.24180998e+00 -2.71759198e-03 -4.98989207e+00 -5.38588764e-02 -5.46905096e-02 -3.02902324e-03  8.18202370e+01 -1.83673194e-03 -8.17639794e-03  7.96629911e-01 -7.18458620e-05  1.81143433e-01  2.13872110e-01  4.62895416e-01 -1.17596884e+00  3.18057880e-01],[ 1 12  1  9  7 11  1 13 10  3 14  5  8  4  2  6]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],-0.0371872578038,(638| 179),[ 1.23280097e+00 -2.60169280e-03 -2.60077993e+00 -5.41549847e-02 -4.64570211e-02 -3.39994989e-03  7.99931031e+01 -1.87223328e-03 -8.05754805e-03  7.91803376e-01 -1.30515342e-03  2.67915073e-01  1.05986472e-01  4.46862934e-01 -1.02436696e+00  2.03602485e-01 -2.01670109e-01],[ 1 13  1  9  7 12  1 14 10  3 15  5  8  4  2  6 11]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],-0.0242795238857,(638| 179),[ 1.20357789e+00 -2.67683244e-03 -7.04195489e+00 -5.39048576e-02 -5.34950562e-02 -3.47345379e-03  8.20833062e+01 -1.84371278e-03 -8.02741756e-03  7.84539336e-01  2.11472750e-01  1.79531149e-01  4.20345654e-01 -1.10084666e+00  2.89497107e-01 -7.10643402e-02],[ 1 13  1  9  7 12  1 14 10  3  5  8  4  2  6 11]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'],0.517502820572,(638| 179),[ 0.05174174  0.02634547  0.55125162 -5.45049092],[1 2 1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'],0.535570905306,(638| 179),[ 4.99902357e-02  2.62536691e-02 -3.11835625e-02 -4.09926007e+00  3.14379653e-03],[1 2 1 1 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'],0.658376472438,(638| 179),[ 5.12095050e-02  3.67508288e-02  8.41960081e-01 -8.68313719e+00 -2.63849183e-03  7.06737267e-01],[2 3 1 1 4 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.723138085227,(638| 179),[ 0.04440709  0.03678445  2.02886529 -7.96868155 -0.00903778 -0.96650375  0.75567225 -1.10569842  0.82251134  0.73269269 -1.20517786],[7 8 1 1 9 1 5 3 6 4 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'],0.481682912479,(638| 179),[  0.05700059   0.02523067   5.48315324 -11.05363736   0.53055155],[2 3 1 1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'exposure'],0.482924292203,(638| 179),[ 5.79898467e-02  2.53128546e-02  5.18958641e+00 -1.07123140e+01  5.27582257e-01  4.28874001e-03],[2 3 1 1 1 4]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blur'| 'blockloss'],0.500277479912,(638| 179),[ 5.56877133e-02  2.20010444e-02  4.31180254e+00 -9.19205479e+00 -8.94521422e-03 -2.61309636e-02],[1 3 1 1 4 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'one_res'],0.626794196073,(638| 179),[  0.05288012   0.03418818   2.98984623 -10.11768037   0.27972875   0.57687313],[2 4 1 1 1 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'exposure'| 'one_res'],0.636531831022,(638| 179),[ 5.41880402e-02  3.54168400e-02  2.15417334e+00 -9.38246827e+00  2.44105994e-01  7.82162688e-03  6.46348016e-01],[2 4 1 1 1 5 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blur'| 'blockloss'| 'one_res'],0.645294609988,(638| 179),[  0.05445968   0.03183587   4.66026814 -11.81382063  -0.02182126  -0.01735991   0.67149221],[2 4 1 1 3 5 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'blockiness'| 'blockloss'| 'blur'| 'one_res'],0.667934343759,(638| 179),[  0.05372045   0.03248739   4.11542789 -11.39588466  -0.35474718   0.08071586  -0.01298388  -0.04792688   0.79820794],[3 6 1 1 2 1 7 5 4]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'blockiness'| 'blockloss'| 'blur'],0.496211274712,(638| 179),[  0.0569083    0.02434258   5.67558969 -11.13496821   0.64671595   0.17418941  -0.02872865   0.04002925],[3 6 1 1 2 1 4 5]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'],0.509767508455,(668| 149),[0.02199813 0.0191944 ],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'SSIM'],0.498967006786,(668| 149),[ 0.09427745 -2.63831596],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['Aggregate_vmaf'| 'SSIM'],0.58337228943,(668| 149),[ 0.03881104 -3.83523918],[1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['Aggregate_vmaf'],0.4827521299,(668| 149),[0.02527692],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'],0.443422643036,(668| 149),[0.06779875],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['SSIM'],0.0928835731406,(668| 149),[2.16572885],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['MS_SSIM'],0.0640845826282,(668| 149),[1.98713687],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'],0.0120005751627,(668| 149),[0.53304587],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockloss'],0.068020991854,(668| 149),[-0.04990944],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blur'],0.0117272548264,(668| 149),[-0.02459737],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['exposure'],-0.00671307460527,(668| 149),[0.00121808],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['contrast'],-0.0043349146581,(668| 149),[0.00182335],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['brightness'],-0.00419523470336,(668| 149),[-0.02984416],[1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.775597115333,(668| 149),[ 5.00051145e-02  3.64064360e-02 -1.76802195e+00 -3.86815659e+00  1.00281988e-02  2.94748640e-03 -2.16801067e-02 -8.48363375e-03 -3.53084997e-02  2.85700591e-03  6.82634388e+00  5.50674248e-03  3.61826190e-04 -2.94393433e-01 -7.84574697e-03  8.42319233e-01 -1.36525460e+00  1.05132835e+00  5.18461472e-01 -1.04685446e+00 -5.78664518e-01],[10 12  1  4  5 17  6 15 11 18  1 16 19  7 14  9  2  8 13  3  1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.779994869565,(668| 149),[ 5.20197763e-02  3.64202951e-02 -1.29021530e+00 -4.91768258e+00 -2.93854552e-02  2.62504579e-03 -4.11447123e-01 -9.88740639e-03 -5.15923095e-02  2.83266040e-03  5.20104049e+00  5.67842305e-03  1.15167802e-03 -3.04661621e-01 -5.59778486e-03  5.80320465e-01 -1.06626622e+00  1.02156886e+00  1.91700698e-01 -7.27323807e-01],[11 12  1  1  2 17  6 13  9 16  1 14 18  4 15 10  8  3  5  7]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.0610907029841,(668| 149),[-2.42773268e-01  3.12722553e-04 -4.22339280e+00 -6.60976555e-02 -4.39909854e-02 -8.15069569e-04  6.87223656e+01  4.56090607e-04 -5.37165352e-03 -2.26774811e-02  4.49791486e-04  1.57161927e-01 -1.43410089e-01  3.54531296e-01 -4.70443244e-01  1.02160109e-01],[ 1 14  1  5  8 12  1 11  9 10 13  7  4  3  2  6]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| 'duration'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.0610868865681,(668| 149),[-2.51914435e-01  4.35565724e-04 -4.18894771e+00 -6.61838987e-02 -3.80715074e-02 -1.02808118e-03  6.91520694e+01  4.31358853e-04 -5.55166754e-03 -3.01751906e-02 -4.69366115e-04  2.16566148e-01 -2.21701481e-01  3.50151582e-01 -3.65214356e-01  2.01981073e-02 -1.41711237e-01],[ 1 14  1  7  9 12  1 15 10 11 13  6  4  5  2  8  3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['blockiness'| 'spatialactivity'| 'pillarbox'| 'blockloss'| 'blur'| 'temporalact'| 'blockout'| 'exposure'| 'contrast'| 'brightness'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'| 'one_res'],0.0598279928508,(668| 149),[-2.67311165e-01  3.91434616e-04 -4.24126336e+00 -6.62588285e-02 -4.02768317e-02 -1.11096087e-03  6.87075171e+01  4.47736814e-04 -5.39465340e-03 -2.83654207e-02  1.98601411e-01 -1.95878269e-01  3.36223015e-01 -3.88345348e-01  4.93991916e-02 -9.98618230e-02],[ 1 14  1  7  9 12  1 13 10 11  6  4  5  2  8  3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'],0.669920015139,(668| 149),[ 0.04313733  0.02878842 -1.09969085 -3.74819101],[1 2 1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'],0.676468762402,(668| 149),[ 0.04114043  0.02855662 -2.01521507 -1.6562269   0.00533471],[1 2 1 1 3]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'],0.709155411655,(668| 149),[ 4.77482508e-02  4.05870344e-02 -2.10459005e+00 -6.21517533e+00 -2.39335610e-03  8.33526420e-01],[2 3 1 1 4 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'duration'| 'one_res'| '1920x1080'| '352x288'| '3840x2160'| '640x480'| '704x576'],0.733167857817,(668| 149),[ 0.04055942  0.04061947 -2.36898325 -3.59026365 -0.01164823 -1.03843794  0.89794248 -1.35194862  0.96520594  0.7338424  -1.24504219],[7 8 1 3 9 1 5 1 6 4 2]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'],0.692792960337,(668| 149),[ 0.04739312  0.02805404  2.21621391 -7.67787908  0.41905832],[2 3 1 1 1]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'brightness'| 'exposure'],0.682816418719,(668| 149),[ 4.88919268e-02  2.79700271e-02  1.72548645e+00 -7.11854302e+00  4.37186828e-01  5.74531611e-03],[2 3 1 1 1 4]
LinearRegression,(copy_X=True| fit_intercept=True| n_jobs=None| normalize=False),['PSNR'| 'Aggregate_vmaf'| 'SSIM'| 'MS_SSIM'| 'blur'| 'blockloss'],0.67561092928,(668| 149),[ 4.54015304e-02  2.52351630e-02  1.78708807e+00 -6.60301218e+00  3.67299053e-03 -2.90131579e-02],[1 3 1 1 4 2]
